game,date,opponent,loc,win_loss,final_margin,shot_no,period,game_clock,shot_clock,dribbles,touch_time,shot_dist,pts_type,shot_result,defender,defender_dist
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,3,1,7:03,14.2,1,1.8,17.4,2,made,"Evans, Tyreke",3.2
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,4,1,6:06,11.3,3,3.3,4,2,made,"Evans, Tyreke",1.9
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,5,2,6:50,10.5,2,4.9,24.7,3,missed,"Asik, Omer",6.2
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,6,2,5:35,16.9,0,0.6,23.1,3,made,"Evans, Tyreke",4.6
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,7,2,3:15,18,0,0,24.4,2,missed,"Anderson, Ryan",6
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,8,2,2:04,12.2,7,8.3,6.3,2,made,"Babbitt, Luke",2.1
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,9,3,7:18,12,0,0.8,25.5,3,missed,"Evans, Tyreke",7.8
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,10,3,6:21,14.8,6,4.8,10.2,2,made,"Anderson, Ryan",3.6
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,11,3,6:00,17.4,0,0.7,22.1,3,made,"Evans, Tyreke",3.2
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,12,3,1:44,12.4,0,0,8.6,2,made,"Evans, Tyreke",1.5
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,13,4,9:58,10,2,3.4,14.3,2,missed,"Holiday, Jrue",4
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,14,4,9:16,1,2,2.6,19.6,2,missed,"Holiday, Jrue",1.8
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,15,4,8:28,12.6,0,0.6,19.1,2,missed,"Evans, Tyreke",3
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,16,4,6:45,15.2,0,0.7,22.3,3,missed,"Anderson, Ryan",2.6
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,17,4,4:53,16.5,0,0.9,0.9,2,made,"Evans, Tyreke",5.1
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,18,4,4:32,20.7,0,1,24.6,3,missed,"Evans, Tyreke",5.5
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,19,4,4:05,13.2,3,3.3,3.3,2,made,"Rivers, Austin",1.8
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,20,4,2:38,4.6,2,2.3,27.2,3,missed,"Rivers, Austin",4.7
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,21,4,0:05,2.5,1,1.3,21.3,2,missed,"Babbitt, Luke",3.1
"DEC 14, 2014 - GSW @ NOP",12/14/2014,NOP,A,W,6,22,5,4:25,17.6,3,2.6,4.2,2,missed,"Evans, Tyreke",0.6
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,1,1,9:26,8.9,0,0.5,1.5,2,made,"Allen, Tony",5.8
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,2,1,8:47,9.5,5,4.8,9.2,2,missed,"Allen, Tony",4.2
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,3,1,7:29,6.6,1,2.2,8.4,2,missed,"Allen, Tony",1.3
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,4,1,7:16,18.4,1,1.7,24.9,3,made,"Allen, Tony",6
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,5,1,5:31,3.6,3,10,2.6,2,missed,"Randolph, Zach",1.3
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,6,2,11:01,13.8,5,4.9,6.7,2,missed,"Koufos, Kosta",2.3
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,7,2,10:09,15,0,1.3,4.4,2,missed,"Prince, Tayshaun",2.4
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,8,2,4:39,19.5,1,2.7,15.1,2,made,"Prince, Tayshaun",2.9
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,9,2,1:52,15.9,9,8.6,23.8,3,made,"Conley, Mike",2.1
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,10,2,0:43,11.2,2,3.2,24.5,3,made,"Randolph, Zach",0.8
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,11,3,9:07,6.3,9,7.2,10.7,2,missed,"Allen, Tony",6.3
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,12,4,10:33,10,3,4,26.5,3,missed,"Koufos, Kosta",6.2
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,13,4,10:16,20.2,4,3.4,18.3,2,made,"Udrih, Beno",4.3
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,14,4,9:07,16.8,0,0.3,24,3,made,"Koufos, Kosta",5.3
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,15,4,4:26,12.4,1,1.8,20.8,2,missed,"Prince, Tayshaun",6.2
"DEC 16, 2014 - GSW @ MEM",12/16/2014,MEM,A,L,-7,16,4,1:32,21,2,1.8,7.5,2,made,"Randolph, Zach",3
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,1,1,11:46,11.6,1,1.3,17.3,2,made,"Roberson, Andre",3.6
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,2,1,11:15,8.8,0,6.3,12.4,2,missed,"Roberson, Andre",4.8
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,3,1,10:32,11.4,5,4.8,6.1,2,made,"Roberson, Andre",0.4
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,4,1,4:32,19,1,1.4,22.1,3,made,"Durant, Kevin",4.4
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,5,1,2:27,6.6,8,6.8,8.5,2,missed,"Jones, Perry",3.7
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,6,2,3:28,21.4,0,1.2,20.9,3,made,"Jones, Perry",5.4
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,7,3,11:30,17.7,2,3.6,13.9,2,missed,"Westbrook, Russell",4.9
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,8,3,10:25,19.6,2,1.9,22.9,3,missed,"Adams, Steven",6.3
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,9,3,9:31,14.6,3,3.5,1.2,2,missed,"Adams, Steven",3.6
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,10,3,8:59,15,3,2.5,17.8,2,made,"Roberson, Andre",4.4
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,11,3,7:03,5.6,4,6.1,10.7,2,missed,"Jones, Perry",4.6
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,12,3,6:12,18.1,0,0.7,1.7,2,missed,"Ibaka, Serge",2.2
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,13,3,5:42,11.9,1,1.8,11.8,2,made,"Roberson, Andre",3.4
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,14,3,1:05,7.4,4,6.3,6.3,2,made,"Lamb, Jeremy",2.1
"DEC 18, 2014 - GSW vs. OKC",12/18/2014,OKC,H,W,5,15,4,3:17,4.5,2,2.7,24.2,3,missed,"Lamb, Jeremy",2.6
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,1,1,10:26,5,2,2,4.7,2,made,"Cousins, DeMarcus",0.8
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,2,1,8:00,19.1,0,0.8,22.8,3,missed,"McLemore, Ben",5.6
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,3,1,7:38,16.9,2,2,22.7,2,missed,"McLemore, Ben",3.5
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,4,1,6:10,14.5,1,1.4,10.3,2,missed,"McLemore, Ben",3.8
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,5,1,6:07,23.3,0,0.2,16.6,2,made,"McLemore, Ben",3.1
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,6,1,3:25,15.1,1,3,26.5,3,made,"Williams, Derrick",5.6
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,7,2,6:16,15,0,0.7,23.9,3,made,"Casspi, Omri",14.7
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,8,2,3:25,18.6,0,0.8,24.4,3,missed,"McCallum, Ray",4.7
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,9,2,2:42,18.4,0,0.1,1.7,2,made,"Thompson, Jason",3
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,10,3,9:16,13.6,0,0.4,20.6,2,made,"McLemore, Ben",1.2
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,11,3,8:54,19.3,0,2.4,19.4,2,made,"McLemore, Ben",4.3
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,12,3,5:35,17.8,0,0.7,21.7,2,missed,"McLemore, Ben",5.2
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,13,3,4:46,14,0,0.7,11,2,made,"McLemore, Ben",3.5
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,14,3,3:16,8,6,5.9,16.4,2,missed,"McLemore, Ben",2.9
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,15,3,0:57,6.8,0,1.6,16.6,2,made,"McCallum, Ray",2.1
"DEC 22, 2014 - GSW vs. SAC",12/22/2014,SAC,H,W,20,16,3,0:18,10.1,2,4.9,3.5,2,made,"Thompson, Jason",3.1
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,1,1,10:36,10,0,2.6,24.3,3,made,"Ellington, Wayne",3.4
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,2,1,6:25,14.6,0,0.8,25.2,3,missed,"Ellington, Wayne",4
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,3,1,1:52,11,4,3.5,18.7,2,made,"Boozer, Carlos",4.4
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,4,1,0:01,,1,1.5,33.5,3,missed,"Lin, Jeremy",4.7
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,5,2,6:14,13.5,0,0.8,26.6,3,missed,"Young, Nick",5.9
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,6,2,4:56,8.3,1,1.8,24.3,3,made,"Young, Nick",1
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,7,2,4:19,16.4,1,1.4,24.9,3,made,"Young, Nick",8.7
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,8,2,1:41,14.2,3,2.7,4.7,2,missed,"Hill, Jordan",2.8
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,9,2,0:09,3.8,3,1.8,22.8,2,missed,"Young, Nick",1.4
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,10,2,0:03,,0,1.4,1,2,made,"Young, Nick",7.9
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,11,3,10:47,15.7,4,4.3,10.7,2,missed,"Hill, Jordan",3.6
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,12,3,10:15,4.1,2,1.8,13.8,2,missed,"Ellington, Wayne",2.7
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,13,3,5:56,13.4,0,1.2,24.2,3,made,"Davis, Ed",4.8
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,14,3,3:01,5.1,0,0.7,22.9,3,missed,"Boozer, Carlos",5.6
"DEC 23, 2014 - GSW @ LAL",12/23/2014,LAL,A,L,-10,15,3,2:32,15.4,0,0.6,17.1,2,missed,"Ellington, Wayne",1.6
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,1,1,9:51,18.1,2,3.8,11.4,2,made,"Jordan, DeAndre",6
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,2,1,7:24,19.5,0,0.8,26.8,3,missed,"Jordan, DeAndre",6.4
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,3,1,5:02,19.7,5,5.6,25.3,3,missed,"Paul, Chris",4
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,4,1,4:29,12.6,0,1.2,23.7,3,missed,"Redick, JJ",4.6
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,5,2,8:52,8,2,2.4,9.7,2,made,"Barnes, Matt",2
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,6,2,6:07,14,0,0.9,25.9,3,made,"Barnes, Matt",2.9
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,7,2,5:27,12.9,4,3.6,15.8,2,made,"Redick, JJ",3.3
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,8,2,4:55,16.5,6,7.3,26.6,3,missed,"Barnes, Matt",4.9
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,9,2,0:09,2.5,1,0.8,16.2,2,missed,"Paul, Chris",2.7
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,10,3,12:00,24,0,0,20.4,2,missed,"Barnes, Matt",11.7
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,11,3,11:19,20.5,0,1.1,4.6,2,made,"Barnes, Matt",4.7
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,12,3,10:31,2.6,0,0.8,26.1,3,made,"Griffin, Blake",7
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,13,3,10:05,15,6,4.2,26.5,3,missed,"Griffin, Blake",5.5
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,14,3,9:37,14.2,1,1.5,20.3,2,missed,"Redick, JJ",2.9
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,15,3,7:04,14,2,2,13.7,2,missed,"Barnes, Matt",2.6
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,16,3,4:13,9,0,0.7,23.8,3,missed,"Griffin, Blake",7.4
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,17,4,6:35,12.8,0,0.6,24.2,3,missed,"Paul, Chris",2.6
"DEC 25, 2014 - GSW @ LAC",12/25/2014,LAC,A,L,-14,18,4,5:09,20.6,0,0.6,24.4,3,missed,"Barnes, Matt",3.3
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,1,1,11:50,14.1,0,1.3,7.6,2,made,"Wiggins, Andrew",3.6
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,2,1,10:18,13,0,2.2,25.1,3,missed,"Wiggins, Andrew",2.6
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,3,1,9:28,11,2,2,19.8,2,made,"Wiggins, Andrew",3.9
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,4,1,9:06,20.4,0,1.1,25.7,3,missed,"Young, Thaddeus",7
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,5,1,6:21,21.8,2,5.5,0.8,2,missed,"Young, Thaddeus",1
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,6,1,4:44,9.1,2,1.3,24.7,3,missed,"Wiggins, Andrew",4.4
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,7,2,7:09,10.9,0,1.5,24.9,3,made,"Wiggins, Andrew",6.9
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,8,2,5:01,8.1,0,1.9,27.4,3,made,"Budinger, Chase",5.4
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,9,2,4:34,15.9,7,6.3,7.2,2,made,"Budinger, Chase",5.2
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,10,2,3:41,15.8,1,1.8,6.3,2,missed,"Dieng, Gorgui",4.1
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,11,2,3:18,7.1,0,0.8,24.7,3,missed,"Budinger, Chase",3.9
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,12,2,1:34,18.1,0,1.2,25.1,3,made,"Young, Thaddeus",8.3
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,13,3,11:03,6,2,2.7,7.3,2,made,"Young, Thaddeus",0
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,14,3,9:59,15.8,0,1.3,27.5,3,missed,"Wiggins, Andrew",6
"DEC 27, 2014 - GSW vs. MIN",12/27/2014,MIN,H,W,13,15,3,5:57,19.5,0,0.6,23.4,3,made,"Muhammad, Shabazz",6.9
"DEC 30, 2014 - GSW vs. PHI",12/30/2014,PHI,H,W,40,1,1,11:28,12.4,0,1.4,15.5,2,missed,"Sampson, JaKarr",4.8
"DEC 30, 2014 - GSW vs. PHI",12/30/2014,PHI,H,W,40,2,1,8:47,11.4,1,2.4,25.2,3,missed,"Sampson, JaKarr",5.4
"DEC 30, 2014 - GSW vs. PHI",12/30/2014,PHI,H,W,40,3,1,8:25,20.2,4,4.4,2,2,made,"Sims, Henry",2.2
"DEC 30, 2014 - GSW vs. PHI",12/30/2014,PHI,H,W,40,4,1,7:41,21,2,3.5,23.3,2,made,"Noel, Nerlens",10.8
"DEC 30, 2014 - GSW vs. PHI",12/30/2014,PHI,H,W,40,5,1,7:06,14.6,0,0.8,24.9,3,made,"Covington, Robert",5.3
"DEC 30, 2014 - GSW vs. PHI",12/30/2014,PHI,H,W,40,6,1,6:35,23.2,0,0.8,16.5,2,made,"Carter-Williams, Michael",6.5
"DEC 30, 2014 - GSW vs. PHI",12/30/2014,PHI,H,W,40,7,1,4:10,20.5,0,0.7,4.4,2,made,"McDaniels, KJ",2.9
"DEC 30, 2014 - GSW vs. PHI",12/30/2014,PHI,H,W,40,8,2,5:26,14,0,1,22.6,3,missed,"Covington, Robert",7.7
"DEC 30, 2014 - GSW vs. PHI",12/30/2014,PHI,H,W,40,9,2,5:04,15.4,0,0.8,24.4,3,missed,"Grant, Jerami",4.9
"DEC 30, 2014 - GSW vs. PHI",12/30/2014,PHI,H,W,40,10,2,1:40,18.2,0,2.2,23,3,missed,"Thomas, Malcolm",14
"DEC 30, 2014 - GSW vs. PHI",12/30/2014,PHI,H,W,40,11,2,0:44,15.8,0,1.7,23.7,3,missed,"Aldemir, Furkan",14.9
"DEC 30, 2014 - GSW vs. PHI",12/30/2014,PHI,H,W,40,12,2,0:04,,0,0.9,26.3,3,made,"Covington, Robert",8.1
"DEC 30, 2014 - GSW vs. PHI",12/30/2014,PHI,H,W,40,13,3,9:46,18.1,0,0.7,22.1,3,missed,"Covington, Robert",4.1
"DEC 30, 2014 - GSW vs. PHI",12/30/2014,PHI,H,W,40,14,3,5:56,13.9,5,5.5,17.4,2,missed,"Noel, Nerlens",4.4
"JAN 02, 2015 - GSW vs. TOR",1/2/2015,TOR,H,W,21,1,1,10:21,11,7,4.9,3.3,2,made,"Valanciunas, Jonas",2.3
"JAN 02, 2015 - GSW vs. TOR",1/2/2015,TOR,H,W,21,2,1,7:40,15.8,0,1.4,15.8,2,missed,"Lowry, Kyle",5.4
"JAN 02, 2015 - GSW vs. TOR",1/2/2015,TOR,H,W,21,3,1,5:03,17.4,6,6.3,18.8,2,made,"Ross, Terrence",3.8
"JAN 02, 2015 - GSW vs. TOR",1/2/2015,TOR,H,W,21,4,1,2:33,17.1,0,1.2,24.6,3,made,"Fields, Landry",5.7
"JAN 02, 2015 - GSW vs. TOR",1/2/2015,TOR,H,W,21,5,2,3:36,14,0,0.8,24.6,3,made,"Lowry, Kyle",4.3
"JAN 02, 2015 - GSW vs. TOR",1/2/2015,TOR,H,W,21,6,2,3:04,14.6,2,2.3,15.9,2,missed,"Lowry, Kyle",2.3
"JAN 02, 2015 - GSW vs. TOR",1/2/2015,TOR,H,W,21,7,3,11:22,20,1,1.5,26.1,3,made,"Ross, Terrence",5.9
"JAN 02, 2015 - GSW vs. TOR",1/2/2015,TOR,H,W,21,8,3,10:15,19,0,0.9,14.6,2,made,"Ross, Terrence",11.1
"JAN 02, 2015 - GSW vs. TOR",1/2/2015,TOR,H,W,21,9,3,7:22,15.1,2,2.5,16.4,2,made,"Lowry, Kyle",3.2
"JAN 02, 2015 - GSW vs. TOR",1/2/2015,TOR,H,W,21,10,3,6:19,19,0,0.7,22.1,3,made,"Williams, Lou",3.8
"JAN 02, 2015 - GSW vs. TOR",1/2/2015,TOR,H,W,21,11,3,3:21,12.4,0,1,17.7,2,missed,"Williams, Lou",4.8
"JAN 02, 2015 - GSW vs. TOR",1/2/2015,TOR,H,W,21,12,4,5:54,20.9,0,0.7,24.5,3,missed,"Williams, Lou",3.5
"JAN 02, 2015 - GSW vs. TOR",1/2/2015,TOR,H,W,21,13,4,3:17,18.3,0,0.9,24.4,3,missed,"Vasquez, Greivis",5.6
"JAN 05, 2015 - GSW vs. OKC",1/5/2015,OKC,H,W,26,1,1,9:48,6.4,2,2.4,3.8,2,made,"Roberson, Andre",1.2
"JAN 05, 2015 - GSW vs. OKC",1/5/2015,OKC,H,W,26,2,1,9:28,17.3,0,0.7,22.6,3,made,"Ibaka, Serge",8.9
"JAN 05, 2015 - GSW vs. OKC",1/5/2015,OKC,H,W,26,3,1,8:41,24,0,1.6,4.5,2,made,"Adams, Steven",3.1
"JAN 05, 2015 - GSW vs. OKC",1/5/2015,OKC,H,W,26,4,1,8:25,18.6,3,2.3,27.6,3,made,"Ibaka, Serge",5.3
"JAN 05, 2015 - GSW vs. OKC",1/5/2015,OKC,H,W,26,5,1,5:43,21.2,0,1.1,25.6,3,missed,"Jones, Perry",2
"JAN 05, 2015 - GSW vs. OKC",1/5/2015,OKC,H,W,26,6,1,5:17,15.3,1,1.1,9.5,2,missed,"Jones, Perry",2.5
"JAN 05, 2015 - GSW vs. OKC",1/5/2015,OKC,H,W,26,7,2,6:00,15.6,0,0.8,25.6,3,missed,"Ibaka, Serge",6.2
"JAN 05, 2015 - GSW vs. OKC",1/5/2015,OKC,H,W,26,8,2,5:06,14.7,3,3.6,12.6,2,missed,"Ibaka, Serge",3.8
"JAN 05, 2015 - GSW vs. OKC",1/5/2015,OKC,H,W,26,9,3,10:23,8.6,2,2.2,5.2,2,missed,"Adams, Steven",3.3
"JAN 05, 2015 - GSW vs. OKC",1/5/2015,OKC,H,W,26,10,3,9:58,5.4,4,3.1,3.6,2,made,"Durant, Kevin",2.5
"JAN 05, 2015 - GSW vs. OKC",1/5/2015,OKC,H,W,26,11,3,8:21,12.5,2,2.2,22.9,2,missed,"Adams, Steven",6.2
"JAN 05, 2015 - GSW vs. OKC",1/5/2015,OKC,H,W,26,12,4,6:24,14.2,0,0.6,23.4,3,made,"Morrow, Anthony",10.5
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,1,1,9:59,17.2,1,1.7,4,2,made,"Hill, Solomon",1.8
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,2,1,9:24,20.1,2,3.7,2.9,2,made,"West, David",11.6
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,3,1,7:34,14.6,4,3.5,20.6,2,missed,"Hill, Solomon",4.9
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,4,1,7:06,13,2,2.6,19.1,2,made,"West, David",3.9
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,5,1,5:54,21.2,0,1.6,17.6,2,missed,"Hill, Solomon",5.8
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,6,1,2:10,10.3,4,4.6,3.3,2,made,"Hill, Solomon",2.2
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,7,1,1:43,15,1,1.4,23.3,2,missed,"West, David",4.7
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,8,1,0:23,10.8,1,2,24.7,3,missed,"Hill, Solomon",3.7
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,9,2,3:08,18.1,0,0.5,24.6,3,made,"Hill, Solomon",5.9
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,10,3,12:00,23.6,0,0.5,17.2,2,missed,"Hill, Solomon",4.9
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,11,3,11:11,15.8,0,0.8,25.2,3,made,"Hill, Solomon",5
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,12,3,10:51,21.7,2,2.9,3.4,2,made,"Watson, CJ",4.1
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,13,3,9:58,19,0,1.3,23.9,3,made,"Miles, CJ",5.2
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,14,3,9:31,13.9,2,1.7,10.9,2,made,"Hill, Solomon",2.6
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,15,3,8:51,3.8,3,4.8,6.4,2,missed,"Allen, Lavoy",1.8
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,16,3,7:23,6.1,0,0.8,24.6,3,missed,"Hill, Solomon",3.2
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,17,3,5:14,11.6,0,0.6,18.9,2,missed,"Hill, Solomon",3.3
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,18,3,0:43,8.5,0,0.7,21.4,2,made,"Hill, Solomon",4.7
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,19,3,0:05,,0,0.8,21.6,3,made,"Hill, Solomon",7.1
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,20,4,11:48,12,0,0.7,25,3,made,"Miles, CJ",5.7
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,21,4,11:06,23,0,0.7,25.4,3,missed,"Sloan, Donald",6
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,22,4,10:11,15,1,2,5.9,2,made,"Allen, Lavoy",1.2
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,23,4,7:32,17.7,0,0.8,24.5,3,made,"Copeland, Chris",5.3
