game,date,opponent,loc,win_loss,final_margin,shot_no,period,game_clock,shot_clock,dribbles,touch_time,shot_dist,pts_type,shot_result,defender,defender_dist
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,3,1,8:11,9.7,0,1.1,23.2,3,missed,"Felton, Raymond",3.2
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,4,1,7:57,17.3,0,0.8,22.7,3,made,"Anthony, Carmelo",3.7
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,5,1,6:14,14,1,1.3,12.9,2,missed,"Smith, J.R.",3.9
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,6,2,6:49,16.1,8,7.1,3.9,2,missed,"Chandler, Tyson",2.1
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,7,2,2:33,18.2,6,4.9,8.7,2,made,"Stoudemire, Amar'e",6.4
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,8,2,0:43,8,0,1.4,26.9,3,missed,"Felton, Raymond",3
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,9,2,0:01,,0,0.9,38.9,3,missed,"Smith, J.R.",4.2
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,10,3,11:48,12,0,0,17.1,2,made,"Smith, J.R.",6.2
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,11,3,10:23,6,2,2.7,22.6,3,missed,"Stoudemire, Amar'e",5
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,12,3,10:05,17.8,4,4.7,24.7,3,missed,"Anthony, Carmelo",6.3
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,13,3,7:10,2.9,2,2.3,5,2,missed,"Chandler, Tyson",1.8
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,14,3,0:46,7.1,0,0.8,7.7,2,missed,"Chandler, Tyson",5.8
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,15,4,10:38,13.5,0,0.9,24.5,3,missed,"Shumpert, Iman",6.3
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,16,4,9:42,17.3,0,0.9,22.5,3,missed,"Shumpert, Iman",6
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,17,4,5:52,20,0,0.7,25.2,3,missed,"Smith, J.R.",6.3
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,18,4,1:05,4.1,0,0.6,24.9,3,made,"Hardaway Jr., Tim",4.7
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,1,1,11:47,12.3,5,4.6,9.3,2,missed,"Marion, Shawn",4.8
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,2,1,11:41,21,0,0.4,1.9,2,made,"Marion, Shawn",4.5
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,3,1,9:37,12.3,0,0.8,24.6,3,missed,"Ellis, Monta",4.8
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,4,1,7:17,12.1,0,-0.1,17.3,2,missed,"Nowitzki, Dirk",4
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,5,1,5:22,9.6,1,2.5,3.1,2,made,"Wright, Brandan",2.5
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,6,1,3:29,6,2,4,7.4,2,made,"Carter, Vince",3
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,7,2,9:46,2,2,6.2,5,2,missed,"Carter, Vince",1.5
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,8,2,8:13,7,0,1.9,3.3,2,made,"Harris, Devin",0.2
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,9,2,3:40,14.1,1,3.1,24.4,3,missed,"Carter, Vince",6
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,10,2,3:02,2.2,0,0,24.7,3,missed,"Ellis, Monta",4.6
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,11,2,2:56,20.5,0,0.6,7.1,2,made,"Ellis, Monta",6.2
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,12,2,0:29,3.9,1,1.8,19.3,2,made,"Carter, Vince",3.9
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,13,3,11:09,17,0,0.7,21.4,3,missed,"Ellis, Monta",1.4
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,14,3,9:48,8.9,1,3.6,15.2,2,missed,"Calderon, Jose",3
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,15,3,9:44,23,0,0,22.8,3,made,"Calderon, Jose",3.6
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,16,3,6:55,12,0,-0.2,4.3,2,missed,"Ellis, Monta",1.9
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,17,3,6:38,19.9,0,0.6,25.5,3,missed,"Ellis, Monta",4.5
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,18,4,8:22,5,4,3.4,7.6,2,missed,"Carter, Vince",2
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,19,4,6:42,2.4,2,4.8,4.9,2,made,"Blair, DeJuan",6.4
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,20,4,5:38,11.6,1,2.2,3.6,2,missed,"Marion, Shawn",2.5
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,21,4,4:23,17.1,3,2.3,3.9,2,missed,"Ellis, Monta",3.4
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,22,4,3:07,12,0,0.6,24.1,3,made,"Calderon, Jose",3.7
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,23,4,1:03,10.2,1,0.8,25.2,3,made,"Blair, DeJuan",7.3
"APR 01, 2014 - GSW @ DAL",4/1/2014,DAL,A,W,2,24,5,2:21,15.5,1,0.3,22,3,made,"Ellis, Monta",6
"APR 02, 2014 - GSW @ SAS",4/2/2014,SAS,A,L,-21,1,1,7:48,17.5,8,8.1,11.6,2,missed,"Green, Danny",4.1
"APR 02, 2014 - GSW @ SAS",4/2/2014,SAS,A,L,-21,2,2,7:05,9.3,2,3.7,10.2,2,made,"Splitter, Tiago",2.4
"APR 02, 2014 - GSW @ SAS",4/2/2014,SAS,A,L,-21,3,2,3:47,11.7,0,0.8,25.8,3,made,"Belinelli, Marco",5.6
"APR 02, 2014 - GSW @ SAS",4/2/2014,SAS,A,L,-21,4,3,10:18,14,0,0.7,24.3,3,made,"Leonard, Kawhi",3.8
"APR 02, 2014 - GSW @ SAS",4/2/2014,SAS,A,L,-21,5,3,6:25,15.5,0,0.8,24.5,3,made,"Parker, Tony",4.6
"APR 02, 2014 - GSW @ SAS",4/2/2014,SAS,A,L,-21,6,4,11:07,16,0,2,14.8,2,missed,"Green, Danny",4.7
"APR 02, 2014 - GSW @ SAS",4/2/2014,SAS,A,L,-21,7,4,9:45,6.1,9,7,3.9,2,made,"Green, Danny",3.4
"APR 02, 2014 - GSW @ SAS",4/2/2014,SAS,A,L,-21,8,4,8:13,13.2,2,2.3,18,2,missed,"Green, Danny",2.3
"APR 04, 2014 - GSW vs. SAC",4/4/2014,SAC,H,W,33,1,1,11:23,8.3,1,1.4,16.8,2,missed,"McLemore, Ben",3.2
"APR 04, 2014 - GSW vs. SAC",4/4/2014,SAC,H,W,33,2,1,10:52,16.8,8,7.2,5.6,2,made,"McCallum, Ray",0.8
"APR 04, 2014 - GSW vs. SAC",4/4/2014,SAC,H,W,33,3,1,9:44,12.1,0,0.7,16.9,2,made,"McLemore, Ben",4
"APR 04, 2014 - GSW vs. SAC",4/4/2014,SAC,H,W,33,4,1,7:55,19.8,0,0.9,2.8,2,missed,"McLemore, Ben",1.5
"APR 04, 2014 - GSW vs. SAC",4/4/2014,SAC,H,W,33,5,1,7:35,11.6,3,2.3,1,2,made,"Thompson, Jason",2.8
"APR 04, 2014 - GSW vs. SAC",4/4/2014,SAC,H,W,33,6,1,5:50,6.4,0,0,2.3,2,made,"McLemore, Ben",1.8
"APR 04, 2014 - GSW vs. SAC",4/4/2014,SAC,H,W,33,7,2,6:21,19.1,0,1,22.7,3,missed,"McCallum, Ray",5.4
"APR 04, 2014 - GSW vs. SAC",4/4/2014,SAC,H,W,33,8,2,1:25,19.6,0,0.8,23,3,made,"McCallum, Ray",6
"APR 04, 2014 - GSW vs. SAC",4/4/2014,SAC,H,W,33,9,2,0:19,18.4,0,0.6,4.9,2,made,"Outlaw, Travis",2
"APR 04, 2014 - GSW vs. SAC",4/4/2014,SAC,H,W,33,10,3,10:40,0.6,0,1.2,22.8,3,made,"Cousins, DeMarcus",5.4
"APR 04, 2014 - GSW vs. SAC",4/4/2014,SAC,H,W,33,11,3,9:25,17.7,7,6.9,5.4,2,made,"McLemore, Ben",2.7
"APR 04, 2014 - GSW vs. SAC",4/4/2014,SAC,H,W,33,12,3,5:59,15.8,1,5.7,20.7,2,missed,"McLemore, Ben",5.1
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,1,1,10:36,11.6,2,3.2,10.2,2,missed,"Hayward, Gordon",2.7
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,2,1,6:49,9.2,2,2.9,10.7,2,made,"Jefferson, Richard",5.6
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,3,1,5:04,18.8,0,0.9,24.9,3,missed,"Favors, Derrick",8.2
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,4,1,3:46,9.3,1,1.1,24.7,3,made,"Burks, Alec",4.8
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,5,1,3:21,19,0,1,25,3,made,"Williams, Marvin",6.1
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,6,2,8:33,7.6,2,5.4,10,2,missed,"Kanter, Enes",2.8
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,7,2,7:51,21.5,1,1.4,4.3,2,made,"Burke, Trey",3.7
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,8,2,7:13,8.9,6,5.8,6.1,2,made,"Evans, Jeremy",2.3
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,9,2,6:24,12.8,0,0.7,25.2,3,made,"Jefferson, Richard",2.2
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,10,2,4:37,20.4,0,0.1,18.1,2,made,"Burks, Alec",3.1
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,11,2,4:05,11,0,0.7,20.6,2,missed,"Burks, Alec",5.1
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,12,2,1:59,5,2,2.4,4.4,2,missed,"Burks, Alec",1.7
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,13,2,1:39,11.7,0,0.8,24.8,3,missed,"Burks, Alec",4.9
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,14,2,1:06,12.9,0,0.7,24.4,3,missed,"Burks, Alec",7.6
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,15,2,0:41,14.4,0,1,22.5,3,made,"Favors, Derrick",11.5
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,16,2,0:13,6.1,0,0.6,22.9,3,made,"Burks, Alec",5.2
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,17,3,6:06,5.1,0,0.9,14.2,2,missed,"Hayward, Gordon",3.9
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,18,3,5:34,3.5,8,6,4.9,2,missed,"Williams, Marvin",3.1
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,19,3,4:00,14.9,0,0.9,22.8,3,made,"Hayward, Gordon",5.9
"APR 06, 2014 - GSW vs. UTA",4/6/2014,UTA,H,W,28,20,3,1:07,15,0,1.4,24.2,3,made,"Burks, Alec",8.3
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,1,1,11:48,11.8,0,0.8,19,2,made,"Foye, Randy",9.4
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,2,1,11:15,8.7,0,1.1,0.9,2,missed,"Brooks, Aaron",2.9
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,3,1,11:12,7,0,0.2,12.4,2,missed,"Mozgov, Timofey",4.1
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,4,1,9:49,13.8,0,0.7,24.3,3,missed,"Foye, Randy",6.6
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,5,1,8:49,10,1,2,18.1,2,made,"Foye, Randy",3.3
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,6,1,6:39,17.8,0,1.2,25.6,3,missed,"Miller, Quincy",4.9
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,7,1,5:51,20.2,3,3.7,4,2,made,"Foye, Randy",1.4
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,8,1,5:21,18.8,0,0.9,23.7,3,made,"Mozgov, Timofey",13.2
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,9,1,4:02,16.1,0,1.3,1.5,2,missed,"Mozgov, Timofey",6
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,10,2,4:48,7.1,0,1.1,24.5,3,made,"Miller, Quincy",7.5
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,11,2,1:15,18.1,0,1.1,24.3,3,missed,"Brooks, Aaron",6.2
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,12,3,11:50,19,0,1,5.3,2,missed,"Foye, Randy",2.7
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,13,3,10:31,18,0,0.7,24.2,3,made,"Miller, Quincy",5.7
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,14,3,9:24,11,1,2.5,4.1,2,made,"Miller, Quincy",1.7
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,15,3,7:54,7.9,1,1.6,8.4,2,missed,"Mozgov, Timofey",2.3
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,16,4,5:55,12.1,1,2.2,15.4,2,missed,"Vesely, Jan",6
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,17,4,5:46,16.4,2,2.2,14.2,2,made,"Fournier, Evan",4.4
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,18,4,4:15,8.8,2,3.2,13.1,2,missed,"Fournier, Evan",3.6
"APR 10, 2014 - GSW vs. DEN",4/10/2014,DEN,H,L,-1,19,4,1:35,6.8,2,4.8,14.5,2,missed,"Fournier, Evan",6.3
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,1,1,10:03,,0,1.2,25.6,3,missed,"Meeks, Jodie",4.3
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,2,1,9:40,,0,0,1.2,2,made,"Johnson, Wesley",1.9
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,3,1,7:05,,0,0.8,25.2,3,missed,"Meeks, Jodie",4.7
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,4,1,5:01,9.3,0,0.5,2.1,2,missed,"Kelly, Ryan",1.9
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,5,1,4:32,10.9,0,0.7,20.2,2,missed,"Meeks, Jodie",2.5
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,6,1,4:28,23.6,0,0.3,19.3,2,made,"Meeks, Jodie",1.5
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,7,2,3:29,17.4,1,2.2,25.2,3,missed,"Meeks, Jodie",3.9
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,8,3,11:31,18.8,0,1,4.3,2,missed,"Kelly, Ryan",3
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,9,3,9:51,17.6,0,0.7,23,3,missed,"Kelly, Ryan",9
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,10,3,8:15,6.9,0,0.5,5.9,2,missed,"Hill, Jordan",3.1
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,11,4,10:53,12.1,1,1.5,9,2,made,"Sacre, Robert",5.2
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,12,4,9:12,14.2,1,1.2,23.5,3,made,"Farmar, Jordan",18.3
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,13,4,4:01,17.8,0,0.8,24.9,2,missed,"Farmar, Jordan",4.9
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,14,4,0:51,7.3,1,2.4,24.5,3,made,"Young, Nick",3.2
"APR 11, 2014 - GSW @ LAL",4/11/2014,LAL,A,W,17,15,4,0:24,5,10,11.5,3.5,2,made,"Hill, Jordan",1
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,1,1,10:31,8.8,0,4.5,25.5,3,missed,"Matthews, Wesley",4.4
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,2,1,7:14,11.2,1,1.8,6.7,2,missed,"Batum, Nicolas",2.7
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,3,1,5:57,12,0,0.6,24.7,3,missed,"Batum, Nicolas",4.7
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,4,2,7:10,23,0,-0.2,23.1,3,missed,"Williams, Mo",5.4
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,5,3,7:58,16.8,0,0.8,24.5,3,made,"Lillard, Damian",5.5
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,6,3,7:34,20.8,4,3.9,3.2,2,missed,"Batum, Nicolas",1.9
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,7,3,7:15,11.5,0,0,24.5,3,made,"Batum, Nicolas",7.6
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,8,3,6:39,10.1,1,2.1,15,2,made,"Lillard, Damian",2
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,9,3,5:49,0.6,5,6.5,13.2,2,missed,"Lillard, Damian",6.3
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,10,3,3:18,4.8,0,0.5,11.4,2,missed,"Robinson, Thomas",1.9
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,11,4,7:33,8.6,1,0.9,23.2,3,made,"Lillard, Damian",11.2
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,12,4,2:23,10.3,0,0.7,26.8,3,made,"Lillard, Damian",3.5
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,13,4,0:43,13.3,0,0.8,21,2,made,"Lillard, Damian",0.7
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,14,5,3:49,11.9,0,0.8,0.9,2,made,"Lillard, Damian",3.7
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,15,5,2:08,10,0,0.7,25.6,3,made,"Lillard, Damian",3
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,16,5,1:33,13.6,0,0.7,24.8,3,missed,"Lillard, Damian",2.1
"APR 13, 2014 - GSW @ POR",4/13/2014,POR,A,L,-2,17,5,0:56,21.7,0,0.7,23.9,3,made,"Lillard, Damian",4.8
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,1,1,9:53,10.7,4,3.1,2.2,2,missed,"Dieng, Gorgui",0.8
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,2,1,5:41,11.1,1,2.5,4.8,2,missed,"Love, Kevin",0.8
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,3,1,5:26,17,0,0.8,24.8,3,missed,"Rubio, Ricky",4.7
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,4,2,6:24,17.4,0,1.8,25.7,3,missed,"Rubio, Ricky",6.1
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,5,2,2:48,16.8,0,0.8,5.1,2,made,"Dieng, Gorgui",4.3
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,6,2,0:29,17.7,0,0.8,24.4,3,made,"Love, Kevin",4.3
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,7,3,11:25,6.3,2,4.3,4.9,2,made,"Love, Kevin",1.7
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,8,3,9:30,23.7,0,0.4,17.1,2,made,"Brewer, Corey",7.3
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,9,3,8:39,15.9,0,1,22,3,missed,"Brewer, Corey",6.4
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,10,3,8:34,21.3,0,0.7,22.3,3,made,"Rubio, Ricky",5.5
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,11,3,4:48,17.9,0,0.7,22.1,3,missed,"Dieng, Gorgui",6.3
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,12,3,3:24,20.5,0,1.1,0.2,2,missed,"Cunningham, Dante",1.8
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,13,3,3:19,15.6,0,1,24.3,3,missed,"Cunningham, Dante",6.1
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,14,3,2:58,11.1,0,0.7,21.9,3,missed,"Rubio, Ricky",5.3
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,15,3,1:13,16.9,0,0.5,21.7,3,missed,"Rubio, Ricky",9.1
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,16,4,5:48,11.7,0,0.6,24.8,3,missed,"Rubio, Ricky",3.3
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,17,4,4:41,3.7,1,5.2,10.6,2,made,"Rubio, Ricky",2.6
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,18,4,4:02,9.6,0,0.7,22.2,3,missed,"Rubio, Ricky",3
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,19,4,2:55,19.6,0,0.7,4.8,2,made,"Martin, Kevin",1.7
"APR 14, 2014 - GSW vs. MIN",4/14/2014,MIN,H,W,10,20,4,1:05,6,1,2,27.6,3,missed,"Rubio, Ricky",3.5
"APR 16, 2014 - GSW @ DEN",4/16/2014,DEN,A,W,4,1,1,9:58,14.3,12,10.2,10.5,2,made,"Brooks, Aaron",3.4
"APR 16, 2014 - GSW @ DEN",4/16/2014,DEN,A,W,4,2,1,9:31,11.7,0,0.8,23.1,3,made,"Brooks, Aaron",10.2
"APR 16, 2014 - GSW @ DEN",4/16/2014,DEN,A,W,4,3,1,9:09,20,4,5,24.3,3,missed,"Faried, Kenneth",4.5
"APR 16, 2014 - GSW @ DEN",4/16/2014,DEN,A,W,4,4,1,8:03,12.8,0,0.7,23.2,3,missed,"Miller, Quincy",7.3
"APR 16, 2014 - GSW @ DEN",4/16/2014,DEN,A,W,4,5,1,5:02,11.5,1,1.8,24.6,3,made,"Foye, Randy",4.2
